ticket_id,created_date,resolved_date,category,priority,sla_target_hours,first_response_hours,resolution_time_hours,sla_breached,status,assigned_team,agent_name,location,channel,customer_satisfaction
INC100879,2025-08-10 19:28:48,2025-08-11 03:49:48,Access Management,Low,48,8.35,8.35,False,Resolved,Service Desk L1,C. Novak,Branch - London,Chat,3
INC102699,2025-08-11 06:48:17,2025-08-11 20:32:05,Email,Medium,24,9.93,13.73,False,Resolved,Security Team,J. Kim,Branch - Singapore,Self-Service Portal,4
INC102784,2025-08-11 08:03:29,2025-08-11 16:17:17,Software,Medium,24,8.23,8.23,False,Closed,Security Team,G. Petrov,Branch - London,Phone,4
INC100434,2025-08-11 14:53:20,2025-08-12 10:50:20,Access Management,Medium,24,7.05,19.95,False,Resolved,Systems Admin,I. Rossi,HQ - Dubai,Email,4
INC100357,2025-08-11 19:03:25,2025-08-11 23:15:25,Software,High,8,1.63,4.2,False,Resolved,App Support,L. Fernandes,HQ - Dubai,Self-Service Portal,5
INC100958,2025-08-12 01:41:37,2025-08-12 19:52:25,Access Management,Low,48,17.14,18.18,False,Closed,Security Team,B. Silva,Branch - Singapore,Self-Service Portal,4
INC101406,2025-08-12 05:12:45,2025-08-12 22:32:33,Software,Low,48,10.61,17.33,False,Closed,Security Team,L. Fernandes,HQ - Dubai,Walk-in,3
INC101951,2025-08-12 15:58:36,2025-08-12 22:07:36,Hardware,Medium,24,6.15,6.15,False,Resolved,App Support,G. Petrov,Remote,Phone,5
INC101520,2025-08-12 19:14:48,2025-08-14 02:33:24,Software,Low,48,11.82,31.31,False,Reopened,Systems Admin,B. Silva,Remote,Email,
INC101394,2025-08-12 20:08:05,2025-08-15 14:14:41,Network,Low,48,22.15,66.11,True,Reopened,Service Desk L1,B. Silva,HQ - Dubai,Email,
INC101069,2025-08-12 23:13:55,2025-08-13 03:14:31,Email,Low,48,4.01,4.01,False,Resolved,Systems Admin,A. Khan,Branch - London,Email,5
INC102202,2025-08-13 04:31:26,2025-08-15 12:56:02,Access Management,Low,48,13.61,56.41,True,Resolved,Service Desk L1,B. Silva,HQ - Dubai,Email,3
INC101571,2025-08-13 07:00:39,2025-08-13 08:48:03,Network,High,8,1.79,1.79,False,Resolved,Security Team,J. Kim,HQ - Dubai,Self-Service Portal,5
INC101658,2025-08-13 07:23:03,2025-08-13 16:23:03,Application Support,High,8,1.73,9.0,True,Reopened,Desktop Support,C. Novak,Remote,Self-Service Portal,
INC102534,2025-08-13 10:29:26,2025-08-14 06:29:26,Access Management,Low,48,8.86,20.0,False,Closed,App Support,G. Petrov,Branch - London,Email,4
INC102115,2025-08-13 10:30:51,2025-08-14 16:38:03,Application Support,Low,48,1.4,30.12,False,Resolved,Service Desk L1,G. Petrov,Branch - London,Phone,3
INC102773,2025-08-13 12:06:36,2025-08-14 19:19:12,Network,Low,48,23.04,31.21,False,Resolved,App Support,K. Meyer,Branch - New York,Email,4
INC102624,2025-08-13 21:47:33,2025-08-14 09:40:57,Access Management,Low,48,11.89,11.89,False,Resolved,Systems Admin,B. Silva,Remote,Chat,3
INC100304,2025-08-13 22:09:14,2025-08-14 05:46:26,Access Management,Low,48,7.62,7.62,False,Resolved,Desktop Support,G. Petrov,Remote,Email,5
INC100093,2025-08-13 22:48:41,2025-08-14 18:44:29,Software,Medium,24,5.0,19.93,False,Resolved,App Support,F. Torres,Remote,Walk-in,5
INC101628,2025-08-13 23:04:16,2025-08-14 09:38:28,Software,Medium,24,8.88,10.57,False,Reopened,App Support,B. Silva,Remote,Self-Service Portal,
INC100504,2025-08-14 03:43:24,2025-08-16 05:32:00,Software,Low,48,7.84,49.81,True,Closed,Security Team,B. Silva,HQ - Dubai,Self-Service Portal,3
INC102192,2025-08-14 07:30:00,,Printer,Medium,24,4.88,6.42,False,Reopened,Service Desk L1,F. Torres,HQ - Dubai,Self-Service Portal,
INC101242,2025-08-14 09:32:39,2025-08-14 14:24:15,Application Support,Medium,24,4.17,4.86,False,Resolved,Systems Admin,K. Meyer,Branch - London,Self-Service Portal,3
INC101860,2025-08-14 11:43:35,2025-08-15 16:32:47,Application Support,Low,48,6.58,28.82,False,Closed,Network Ops,D. Ahmed,HQ - Dubai,Phone,4
INC101033,2025-08-14 14:38:50,2025-08-15 13:06:26,Email,Medium,24,7.12,22.46,False,Closed,Network Ops,C. Novak,Remote,Chat,4
INC101341,2025-08-14 15:41:25,2025-08-15 12:16:13,Printer,Low,48,5.82,20.58,False,Reopened,Service Desk L1,H. Osei,Remote,Self-Service Portal,
INC100447,2025-08-14 17:57:19,2025-08-18 16:25:31,Hardware,Low,48,16.96,94.47,True,Resolved,App Support,J. Kim,Remote,Email,2
INC100752,2025-08-14 19:51:52,2025-08-14 21:32:40,Network,Critical,4,1.6,1.68,False,Resolved,Network Ops,G. Petrov,Branch - Singapore,Phone,5
INC101971,2025-08-14 20:08:00,,Network,Medium,24,3.27,8.52,False,Reopened,Security Team,B. Silva,Branch - London,Phone,
INC102772,2025-08-14 21:26:12,2025-08-15 06:13:36,Access Management,High,8,1.17,8.79,True,Resolved,App Support,F. Torres,Remote,Phone,3
INC100065,2025-08-14 23:01:39,2025-08-15 04:02:51,Security Incident,Medium,24,0.82,5.02,False,Resolved,Security Team,L. Fernandes,Branch - London,Walk-in,4
INC102959,2025-08-14 23:56:52,2025-08-15 04:40:04,Software,Medium,24,4.72,4.72,False,Resolved,Network Ops,K. Meyer,Branch - New York,Self-Service Portal,4
INC100325,2025-08-15 01:43:59,,Hardware,High,8,1.54,5.96,False,Reopened,Service Desk L1,J. Kim,HQ - Dubai,Phone,
INC101842,2025-08-15 05:19:38,2025-08-15 21:29:14,Hardware,Medium,24,9.56,16.16,False,Resolved,Desktop Support,C. Novak,Remote,Self-Service Portal,4
INC102851,2025-08-15 08:25:15,,Email,Critical,4,0.6,3.54,False,Reopened,Security Team,B. Silva,HQ - Dubai,Email,
INC100392,2025-08-15 13:58:23,,Email,High,8,2.76,9.61,True,Reopened,Network Ops,E. Zhou,HQ - Dubai,Chat,
INC102666,2025-08-16 02:19:16,2025-08-16 04:53:28,Application Support,Critical,4,0.25,2.57,False,Resolved,Systems Admin,D. Ahmed,HQ - Dubai,Self-Service Portal,5
INC102476,2025-08-16 04:21:30,2025-08-16 05:25:06,Application Support,Critical,4,0.83,1.06,False,Resolved,Desktop Support,F. Torres,Remote,Email,5
INC101281,2025-08-16 06:41:09,2025-08-16 17:35:45,Printer,Medium,24,10.91,10.91,False,Resolved,Network Ops,I. Rossi,Branch - Singapore,Email,5
INC101360,2025-08-16 09:29:36,,Hardware,High,8,2.67,9.21,True,Reopened,Systems Admin,I. Rossi,HQ - Dubai,Self-Service Portal,
INC102375,2025-08-16 10:45:15,2025-08-16 14:05:39,Email,High,8,1.09,3.34,False,Closed,Network Ops,E. Zhou,Branch - New York,Self-Service Portal,5
INC101604,2025-08-16 11:57:00,2025-08-16 15:59:24,Software,Critical,4,1.55,4.04,True,Closed,Systems Admin,G. Petrov,HQ - Dubai,Chat,2
INC102365,2025-08-16 12:53:26,2025-08-17 09:05:26,Application Support,Low,48,4.44,20.2,False,Closed,Systems Admin,L. Fernandes,Remote,Email,3
INC101314,2025-08-16 13:17:23,2025-08-17 22:01:11,Software,Low,48,8.64,32.73,False,Closed,App Support,A. Khan,Remote,Self-Service Portal,5
INC102982,2025-08-16 15:23:41,2025-08-17 01:56:41,Access Management,Medium,24,6.76,10.55,False,Resolved,Security Team,L. Fernandes,HQ - Dubai,Phone,4
INC101287,2025-08-16 17:00:34,2025-08-16 19:46:10,Software,High,8,0.22,2.76,False,Resolved,Desktop Support,G. Petrov,HQ - Dubai,Email,3
INC101187,2025-08-16 18:20:30,2025-08-17 00:19:54,Application Support,Critical,4,1.18,5.99,True,Closed,Service Desk L1,H. Osei,HQ - Dubai,Phone,2
INC101150,2025-08-16 19:36:14,2025-08-17 11:06:50,Access Management,Medium,24,5.94,15.51,False,Reopened,App Support,K. Meyer,HQ - Dubai,Phone,
INC100718,2025-08-17 00:01:53,2025-08-18 12:03:05,Access Management,Medium,24,4.12,36.02,True,Resolved,Security Team,L. Fernandes,Branch - New York,Email,1
INC102498,2025-08-17 11:19:08,2025-08-17 17:39:32,Application Support,Medium,24,5.5,6.34,False,Resolved,Service Desk L1,D. Ahmed,Remote,Walk-in,5
INC102511,2025-08-17 15:00:47,2025-08-18 01:12:11,Access Management,Low,48,10.19,10.19,False,Resolved,Service Desk L1,B. Silva,Remote,Self-Service Portal,3
INC100277,2025-08-17 20:29:41,2025-08-18 11:26:05,Hardware,Medium,24,6.45,14.94,False,Resolved,Desktop Support,H. Osei,Remote,Phone,5
INC101018,2025-08-18 06:29:32,2025-08-18 10:54:44,Network,High,8,0.22,4.42,False,Resolved,Service Desk L1,I. Rossi,HQ - Dubai,Email,5
INC102746,2025-08-18 10:15:31,2025-08-18 15:07:43,Printer,Critical,4,1.01,4.87,True,Resolved,Service Desk L1,B. Silva,Branch - New York,Phone,3
INC102021,2025-08-18 10:53:05,2025-08-18 15:59:41,Application Support,Medium,24,5.11,5.11,False,Resolved,Desktop Support,K. Meyer,Remote,Chat,4
INC100568,2025-08-18 12:46:46,2025-08-18 15:30:34,Network,Critical,4,1.0,2.73,False,Resolved,Security Team,I. Rossi,HQ - Dubai,Phone,4
INC100965,2025-08-18 19:56:57,,Email,Critical,4,0.79,0.79,False,Reopened,Network Ops,J. Kim,HQ - Dubai,Self-Service Portal,
INC102214,2025-08-18 20:15:44,2025-08-18 23:53:32,Software,Critical,4,1.31,3.63,False,Resolved,Desktop Support,G. Petrov,HQ - Dubai,Phone,5
INC102560,2025-08-18 23:16:51,2025-08-21 09:48:03,Software,Low,48,21.58,58.52,True,Closed,Systems Admin,K. Meyer,Branch - London,Chat,4
INC101548,2025-08-19 06:13:08,2025-08-20 04:23:20,Network,Medium,24,5.86,22.17,False,Closed,Desktop Support,D. Ahmed,Branch - London,Email,5
INC101444,2025-08-19 10:07:05,2025-08-19 16:44:17,Application Support,High,8,3.25,6.62,False,Resolved,Systems Admin,I. Rossi,Remote,Self-Service Portal,5
INC102747,2025-08-19 13:48:16,,Application Support,Low,48,10.33,87.77,True,Reopened,Network Ops,J. Kim,HQ - Dubai,Chat,
INC101332,2025-08-19 16:30:56,2025-08-21 03:52:32,Software,Low,48,20.99,35.36,False,Resolved,Desktop Support,D. Ahmed,Branch - London,Email,4
INC101745,2025-08-19 21:53:20,2025-08-20 01:40:44,Access Management,High,8,2.02,3.79,False,Resolved,App Support,A. Khan,Remote,Email,5
INC102507,2025-08-19 22:02:04,2025-08-20 01:15:52,Access Management,Critical,4,1.69,3.23,False,Resolved,Security Team,B. Silva,HQ - Dubai,Email,5
INC102274,2025-08-19 22:55:42,2025-08-21 00:53:54,Access Management,Low,48,12.35,25.97,False,Resolved,App Support,E. Zhou,Remote,Chat,4
INC100586,2025-08-19 23:06:01,2025-08-20 00:37:13,Application Support,Medium,24,1.52,1.52,False,Resolved,Systems Admin,E. Zhou,HQ - Dubai,Chat,4
INC101441,2025-08-19 23:06:49,,Application Support,Low,48,20.44,42.54,False,Reopened,App Support,F. Torres,Branch - London,Self-Service Portal,
INC101669,2025-08-20 01:15:30,2025-08-20 16:47:18,Application Support,Medium,24,4.71,15.53,False,Closed,App Support,J. Kim,HQ - Dubai,Email,5
INC102037,2025-08-20 02:05:45,2025-08-20 07:20:09,Network,Medium,24,5.24,5.24,False,Resolved,Service Desk L1,K. Meyer,HQ - Dubai,Chat,5
INC102069,2025-08-20 07:16:49,,Hardware,High,8,0.77,2.3,False,Reopened,Security Team,D. Ahmed,Remote,Phone,
INC102191,2025-08-20 10:51:37,2025-08-24 00:21:01,Software,Low,48,6.82,85.49,True,Resolved,Network Ops,G. Petrov,Branch - Singapore,Phone,4
INC100536,2025-08-20 16:13:12,2025-08-21 12:49:12,Application Support,Low,48,3.87,20.6,False,Resolved,Security Team,B. Silva,Remote,Phone,5
INC100041,2025-08-21 02:15:25,2025-08-21 19:44:49,Network,Low,48,17.49,17.49,False,Resolved,Systems Admin,H. Osei,HQ - Dubai,Email,5
INC102137,2025-08-21 03:39:48,2025-08-22 10:33:12,Software,Medium,24,11.67,30.89,True,Closed,Network Ops,A. Khan,Branch - New York,Self-Service Portal,3
INC100505,2025-08-21 07:53:26,2025-08-23 16:59:26,Software,Low,48,0.49,57.1,True,Resolved,Security Team,B. Silva,Branch - London,Self-Service Portal,4
INC101812,2025-08-21 07:54:26,2025-08-21 18:46:02,Security Incident,Medium,24,1.13,10.86,False,Closed,Network Ops,C. Novak,Remote,Self-Service Portal,4
INC101773,2025-08-21 09:57:53,2025-08-21 20:11:05,Software,High,8,1.29,10.22,True,Closed,Desktop Support,K. Meyer,Remote,Chat,3
INC100954,2025-08-21 12:06:05,2025-08-21 20:46:17,Software,Medium,24,1.95,8.67,False,Resolved,Service Desk L1,J. Kim,HQ - Dubai,Phone,5
INC101519,2025-08-21 14:52:23,,Email,Low,48,7.33,10.13,False,Reopened,Network Ops,D. Ahmed,Branch - London,Email,
INC102930,2025-08-21 17:04:25,2025-08-21 22:03:13,Software,Critical,4,1.66,4.98,True,Resolved,Service Desk L1,L. Fernandes,Remote,Email,2
INC101030,2025-08-21 18:40:33,2025-08-23 05:05:09,Network,Low,48,20.96,34.41,False,Resolved,Security Team,F. Torres,Branch - Singapore,Email,3
INC101811,2025-08-21 19:32:16,2025-08-21 20:16:40,Application Support,Critical,4,0.36,0.74,False,Reopened,Service Desk L1,C. Novak,Remote,Chat,
INC101598,2025-08-21 23:31:08,2025-08-23 05:50:56,Software,Low,48,4.13,30.33,False,Closed,Network Ops,G. Petrov,Branch - Singapore,Email,4
INC100710,2025-08-21 23:53:33,2025-08-22 16:30:09,Network,Medium,24,3.53,16.61,False,Closed,Security Team,B. Silva,Branch - London,Phone,5
INC101503,2025-08-22 01:01:35,2025-08-22 05:06:23,Software,Medium,24,2.88,4.08,False,Closed,Systems Admin,B. Silva,Remote,Self-Service Portal,4
INC102849,2025-08-22 01:15:25,2025-08-23 16:28:01,Printer,Medium,24,3.4,39.21,True,Resolved,App Support,D. Ahmed,Remote,Self-Service Portal,3
INC100263,2025-08-22 01:40:27,2025-08-24 10:25:27,Email,Medium,24,0.9,56.75,True,Closed,Service Desk L1,A. Khan,Remote,Email,2
INC101414,2025-08-22 04:19:14,2025-08-22 08:59:26,Email,High,8,0.56,4.67,False,Reopened,App Support,A. Khan,Remote,Phone,
INC100534,2025-08-22 06:06:13,2025-08-23 15:12:49,Software,Low,48,1.97,33.11,False,Resolved,Desktop Support,B. Silva,Branch - Singapore,Walk-in,3
INC101712,2025-08-22 06:15:29,2025-08-22 23:02:17,Hardware,Medium,24,1.16,16.78,False,Resolved,Systems Admin,H. Osei,Branch - London,Chat,4
INC101468,2025-08-22 06:36:34,2025-08-23 14:41:22,Network,Medium,24,5.56,32.08,True,Resolved,Systems Admin,B. Silva,Branch - Singapore,Self-Service Portal,4
INC100058,2025-08-22 08:47:55,2025-08-22 12:24:31,Hardware,High,8,1.08,3.61,False,Reopened,Systems Admin,A. Khan,Branch - London,Phone,
INC102787,2025-08-22 10:12:38,2025-08-22 22:33:02,Hardware,Medium,24,8.94,12.34,False,Resolved,Desktop Support,L. Fernandes,HQ - Dubai,Phone,5
INC102893,2025-08-22 13:38:32,2025-08-23 05:29:32,Security Incident,High,8,0.92,15.85,True,Resolved,Desktop Support,F. Torres,Branch - New York,Email,4
INC100057,2025-08-22 17:24:40,2025-08-23 19:10:52,Hardware,Low,48,12.27,25.77,False,Resolved,Desktop Support,C. Novak,HQ - Dubai,Self-Service Portal,5
INC100430,2025-08-22 23:30:34,2025-08-24 08:53:58,Network,Low,48,16.49,33.39,False,Reopened,App Support,L. Fernandes,Remote,Email,
INC102309,2025-08-23 00:20:44,2025-08-23 07:59:08,Printer,High,8,3.32,7.64,False,Resolved,Network Ops,C. Novak,HQ - Dubai,Phone,2
INC101800,2025-08-23 00:53:45,2025-08-23 15:20:09,Access Management,Medium,24,11.24,14.44,False,Resolved,Systems Admin,L. Fernandes,Remote,Chat,4
INC100335,2025-08-23 01:23:12,2025-08-23 03:36:24,Access Management,High,8,2.22,2.22,False,Resolved,Service Desk L1,L. Fernandes,HQ - Dubai,Email,3
INC101084,2025-08-23 06:22:47,2025-08-26 00:16:47,Email,Low,48,19.64,65.9,True,Closed,App Support,E. Zhou,Remote,Phone,4
INC100969,2025-08-23 06:40:58,2025-08-23 15:09:10,Network,Medium,24,8.47,8.47,False,Resolved,Network Ops,B. Silva,Remote,Self-Service Portal,4
INC101056,2025-08-23 07:29:42,2025-08-23 10:24:18,Network,High,8,1.3,2.91,False,Closed,Network Ops,I. Rossi,HQ - Dubai,Email,3
INC102161,2025-08-23 10:53:27,2025-08-24 13:34:51,Hardware,Low,48,3.88,26.69,False,Resolved,Systems Admin,E. Zhou,Branch - Singapore,Self-Service Portal,4
INC101908,2025-08-23 16:08:08,2025-08-23 17:53:08,Application Support,Medium,24,1.75,1.75,False,Resolved,Systems Admin,D. Ahmed,Branch - New York,Chat,3
INC100642,2025-08-23 17:17:26,2025-08-28 07:32:26,Software,Low,48,17.56,110.25,True,Resolved,Security Team,A. Khan,HQ - Dubai,Email,3
INC100349,2025-08-23 17:48:09,2025-08-24 00:03:45,Printer,High,8,1.15,6.26,False,Resolved,Systems Admin,G. Petrov,Branch - Singapore,Phone,5
INC100226,2025-08-24 09:28:56,2025-08-24 10:06:08,Application Support,Critical,4,0.62,0.62,False,Resolved,Network Ops,E. Zhou,Remote,Self-Service Portal,5
INC102749,2025-08-24 12:14:10,2025-08-24 21:14:10,Software,High,8,2.6,9.0,True,Resolved,Security Team,G. Petrov,Branch - Singapore,Chat,2
INC102260,2025-08-24 13:48:47,2025-08-25 11:19:59,Printer,Medium,24,1.17,21.52,False,Reopened,Desktop Support,H. Osei,Branch - London,Email,
INC100160,2025-08-24 20:58:15,2025-08-25 05:15:03,Security Incident,High,8,0.21,8.28,True,Closed,Security Team,E. Zhou,HQ - Dubai,Phone,2
INC102868,2025-08-25 01:12:52,2025-08-25 06:27:52,Access Management,High,8,3.64,5.25,False,Closed,App Support,C. Novak,HQ - Dubai,Email,4
INC100775,2025-08-25 02:19:57,2025-08-25 03:12:09,Software,High,8,0.74,0.87,False,Reopened,Desktop Support,H. Osei,Remote,Email,
INC101266,2025-08-25 15:28:02,2025-08-26 05:28:02,Application Support,Medium,24,7.58,14.0,False,Resolved,Network Ops,H. Osei,Remote,Self-Service Portal,5
INC101697,2025-08-25 16:23:50,2025-08-27 08:03:26,Software,Low,48,18.09,39.66,False,Resolved,App Support,B. Silva,Branch - London,Email,4
INC100370,2025-08-25 17:02:11,2025-08-26 20:29:11,Printer,Medium,24,0.28,27.45,True,Resolved,Desktop Support,F. Torres,HQ - Dubai,Walk-in,3
INC101558,2025-08-25 18:01:42,2025-08-26 09:16:42,Application Support,Medium,24,3.72,15.25,False,Closed,Security Team,B. Silva,Branch - Singapore,Self-Service Portal,4
INC100858,2025-08-25 20:05:17,2025-08-25 20:59:53,Software,High,8,0.91,0.91,False,Resolved,Desktop Support,G. Petrov,HQ - Dubai,Email,4
INC100880,2025-08-25 22:26:32,2025-08-27 06:10:56,Access Management,Medium,24,11.79,31.74,True,Resolved,Systems Admin,G. Petrov,Branch - New York,Phone,4
INC101207,2025-08-26 05:48:00,2025-08-26 09:19:12,Security Incident,High,8,1.09,3.52,False,Reopened,Security Team,H. Osei,HQ - Dubai,Phone,
INC101599,2025-08-26 09:14:15,2025-08-27 22:22:39,Security Incident,Low,48,7.5,37.14,False,Resolved,Systems Admin,I. Rossi,HQ - Dubai,Phone,3
INC101898,2025-08-26 10:39:49,2025-08-27 00:35:01,Application Support,Low,48,13.92,13.92,False,Resolved,Network Ops,L. Fernandes,Branch - New York,Email,3
INC102080,2025-08-26 12:16:53,2025-08-28 04:36:41,Printer,Low,48,3.19,40.33,False,Closed,Security Team,I. Rossi,Branch - London,Self-Service Portal,3
INC102935,2025-08-26 12:56:25,2025-08-26 14:19:49,Software,High,8,1.39,1.39,False,Resolved,Systems Admin,B. Silva,Remote,Self-Service Portal,5
INC100155,2025-08-26 13:16:45,2025-08-28 00:22:09,Access Management,Medium,24,11.87,35.09,True,Closed,Service Desk L1,A. Khan,HQ - Dubai,Walk-in,3
INC102277,2025-08-26 17:38:58,2025-08-28 15:58:10,Software,Low,48,16.93,46.32,False,Closed,Desktop Support,A. Khan,Remote,Self-Service Portal,3
INC100095,2025-08-26 19:22:11,2025-08-27 02:59:23,Hardware,High,8,0.7,7.62,False,Resolved,Security Team,C. Novak,HQ - Dubai,Phone,5
INC102825,2025-08-26 21:39:14,,Access Management,Low,48,19.63,32.15,False,Reopened,Security Team,F. Torres,HQ - Dubai,Email,
INC100276,2025-08-26 23:08:11,2025-08-27 10:26:47,Email,Medium,24,4.52,11.31,False,Resolved,Network Ops,K. Meyer,Branch - London,Email,5
INC101124,2025-08-27 01:31:37,2025-08-28 06:06:25,Access Management,Low,48,22.34,28.58,False,Closed,App Support,H. Osei,HQ - Dubai,Email,4
INC100438,2025-08-27 05:45:04,2025-08-27 09:43:52,Software,High,8,1.26,3.98,False,Closed,Desktop Support,D. Ahmed,HQ - Dubai,Self-Service Portal,4
INC101711,2025-08-27 08:27:42,2025-08-29 11:42:06,Network,Low,48,21.01,51.24,True,Resolved,App Support,H. Osei,Branch - New York,Phone,3
INC102481,2025-08-27 11:57:45,2025-08-28 08:31:57,Printer,Low,48,4.94,20.57,False,Resolved,App Support,G. Petrov,HQ - Dubai,Phone,4
INC102319,2025-08-27 13:08:20,2025-08-27 23:13:44,Security Incident,Low,48,7.58,10.09,False,Reopened,Service Desk L1,E. Zhou,Branch - London,Email,
INC102586,2025-08-27 17:50:57,2025-08-27 21:49:09,Network,Medium,24,3.97,3.97,False,Closed,Security Team,C. Novak,Branch - New York,Phone,4
INC100562,2025-08-27 22:38:36,2025-08-29 04:31:24,Email,Low,48,20.28,29.88,False,Closed,Service Desk L1,G. Petrov,Remote,Email,5
INC102052,2025-08-28 02:26:41,2025-08-28 12:40:29,Email,Medium,24,7.07,10.23,False,Resolved,App Support,D. Ahmed,Remote,Walk-in,5
INC102907,2025-08-28 05:12:09,2025-08-29 10:33:45,Hardware,Medium,24,2.94,29.36,True,Resolved,Desktop Support,D. Ahmed,HQ - Dubai,Email,2
INC100323,2025-08-28 06:47:26,2025-08-29 03:51:38,Printer,Medium,24,8.92,21.07,False,Reopened,Network Ops,J. Kim,HQ - Dubai,Self-Service Portal,
INC100084,2025-08-28 10:30:13,2025-08-30 05:46:25,Software,Low,48,1.56,43.27,False,Reopened,Security Team,I. Rossi,HQ - Dubai,Chat,
INC101372,2025-08-28 14:41:38,2025-08-29 17:55:26,Hardware,Low,48,14.18,27.23,False,Resolved,Security Team,L. Fernandes,HQ - Dubai,Self-Service Portal,3
INC102668,2025-08-28 16:40:57,2025-08-29 16:21:45,Network,Low,48,22.22,23.68,False,Closed,Service Desk L1,I. Rossi,Remote,Phone,4
INC102758,2025-08-28 18:51:41,2025-08-29 16:06:41,Network,Medium,24,6.12,21.25,False,Closed,Security Team,B. Silva,HQ - Dubai,Self-Service Portal,5
INC102527,2025-08-28 19:05:22,2025-08-29 14:32:22,Application Support,Low,48,5.77,19.45,False,Resolved,Service Desk L1,D. Ahmed,HQ - Dubai,Phone,4
INC102251,2025-08-28 19:07:33,2025-08-30 01:36:21,Software,Medium,24,6.31,30.48,True,Resolved,Service Desk L1,K. Meyer,HQ - Dubai,Chat,3
INC101630,2025-08-28 19:47:41,2025-08-29 02:12:53,Software,High,8,1.69,6.42,False,Resolved,Desktop Support,L. Fernandes,Branch - Singapore,Self-Service Portal,4
INC101854,2025-08-28 20:47:04,2025-08-29 14:44:04,Network,Medium,24,3.53,17.95,False,Resolved,App Support,A. Khan,HQ - Dubai,Phone,4
INC102517,2025-08-28 21:04:18,2025-08-28 23:57:42,Software,High,8,0.31,2.89,False,Closed,Network Ops,I. Rossi,Remote,Email,4
